NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230110;6.4;1;4.3;1;337;9;12.2;1;319;9;7.6;1;8.3;1;7.9;1;1.6;9;3.4;9;0;9;4.0;1;;;6.1;1;190;1;1125;9;14.1;1;170;1;1141;9;;;;;;;13.5;1;;;1210;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230111;0.0;1;9.9;1;1749;9;11.8;1;1303;9;10.7;1;10.9;1;1.9;1;8.4;9;8.9;9;0;9;4.8;1;;;7.1;1;220;9;2018;9;14.2;1;230;1;124;9;;;;;;;12.1;1;;;2350;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230112;3.4;1;9.3;1;2229;9;11.8;1;1525;9;10.9;1;10.6;1;2.5;1;7.7;9;8.5;9;0;9;5.5;1;;;8.1;1;220;1;1746;9;17.2;1;250;1;1927;9;;;;;;;14.9;1;;;1927;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230113;0.6;1;8.3;1;726;9;11.1;1;1317;9;9.3;1;9.7;1;2.8;1;6.1;9;7.4;9;0;9;4.1;1;;;7.7;1;280;1;1230;9;16.9;1;270;1;1251;9;;;;;;;14.6;1;;;1033;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230114;13.1;1;7.8;1;2149;9;12.5;1;1902;9;10.3;1;10.2;1;4.7;1;5.4;9;7.1;9;0;9;5.5;1;;;9.4;1;220;1;1309;9;20.1;1;230;1;1302;9;;;;;;;18.4;1;;;1310;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230115;6.1;1;5.6;1;749;9;9.4;1;1235;9;7.2;1;7.5;1;3.8;1;3.0;9;4.8;9;0;9;5.5;1;;;8.9;1;260;1;1401;9;19.1;1;270;1;1132;9;;;;;;;16.8;1;;;1133;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230116;3.2;1;4.3;1;935;9;6.5;1;605;9;5.3;1;5.4;1;2.2;1;3.1;9;3.6;9;0;9;5.7;1;;;9.5;1;190;1;322;9;21.7;1;290;1;1242;9;;;;;;;18.6;1;;;1110;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230117;0.6;1;0.9;1;401;9;4.2;1;1221;9;2.6;1;2.6;1;3.3;1;-2.0;9;-0.1;9;0;9;3.0;1;;;5.9;1;20;1;1833;9;9.7;1;20;1;1559;9;;;;;;;8.9;1;;;1818;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230118;0.0;1;-0.2;1;820;9;5.7;1;1254;9;2.6;1;2.8;1;5.9;1;-2.9;9;-0.9;9;46;9;2.7;1;;;5.4;1;320;1;414;9;9.9;1;270;1;1652;9;;;;;;;8.6;1;;;1652;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230119;1.6;1;0.4;1;704;9;2.9;1;1220;9;1.6;1;1.7;1;2.5;1;-0.6;9;-0.1;9;0;9;2.3;1;;;4.3;1;330;9;2046;9;7.7;1;200;1;1335;9;;;;;;;7.1;1;;;2310;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230120;0.2;1;-0.1;1;632;9;6.5;1;1507;9;3.4;1;3.2;1;6.6;1;-1.3;9;-0.8;9;22;9;3.2;1;;;5.6;1;330;9;2223;9;10.9;1;320;9;2328;9;;;;;;;9.6;1;;;2215;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230121;0.0;1;0.5;1;656;9;3.8;1;1256;9;2.0;1;2.2;1;3.3;1;-1.1;9;-0.2;9;77;9;5.1;1;;;7.6;1;20;1;1935;9;13.5;1;40;9;2005;9;;;;;;;12.2;1;;;2010;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230122;0.0;1;-0.2;1;137;9;2.6;1;1437;9;1.1;1;1.2;1;2.8;1;-2.0;9;-1.0;9;290;9;4.8;1;;;7.3;1;20;1;1223;9;13.1;1;20;1;425;9;;;;;;;11.4;1;;;1410;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230123;0.0;1;1.1;1;2049;9;3.3;1;1631;9;2.3;1;2.2;1;2.2;1;0.0;9;0.6;9;0;9;4.1;1;;;6.5;1;50;1;1620;9;13.5;1;70;1;1636;9;;;;;;;11.8;1;;;1636;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230124;0.2;1;1.5;1;623;9;3.4;1;1420;9;2.6;1;2.5;1;1.9;1;1.3;9;1.4;9;0;9;3.7;1;;;6.7;1;40;1;327;9;11.8;1;40;1;309;9;;;;;;;10.8;1;;;310;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230125;0.0;1;-0.3;1;1705;9;2.0;1;601;9;1.1;1;0.9;1;2.3;1;-0.3;9;-0.3;9;295;9;2.5;1;;;5.3;1;340;1;1814;9;10.7;1;320;1;1807;9;;;;;;;10.0;1;;;1810;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230126;0.6;1;-0.4;1;1812;9;5.5;1;1922;9;3.1;1;2.6;1;5.9;1;-1.0;9;-0.7;9;0;9;2.8;1;;;6.6;1;30;1;1821;9;12.6;1;70;1;1814;9;;;;;;;11.9;1;;;1813;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230127;0.0;1;4.6;1;1556;9;5.4;1;732;9;4.8;1;5.0;1;0.8;1;2.6;9;3.6;9;0;9;4.7;1;;;6.9;1;30;1;1351;9;13.3;1;30;1;734;9;;;;;;;12.4;1;;;1110;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230128;0.0;1;1.9;1;1753;9;4.1;1;1214;9;3.1;1;3.0;1;2.2;1;-0.4;9;1.0;9;0;9;4.4;1;;;6.7;1;30;1;258;9;12.3;1;50;1;359;9;;;;;;;10.7;1;;;359;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230129;0.0;1;-0.8;1;740;9;4.9;1;1328;9;2.6;1;2.1;1;5.7;1;-4.4;9;-2.0;9;302;9;2.0;1;;;3.6;1;230;9;2042;9;7.0;1;220;9;2030;9;;;;;;;6.4;1;;;2037;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230130;0.4;1;4.0;1;34;9;9.4;1;1548;9;6.1;1;6.7;1;5.4;1;2.5;9;3.0;9;0;9;2.8;1;;;4.7;1;230;1;631;9;10.5;1;290;1;1130;9;;;;;;;9.4;1;;;1130;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230131;0.0;1;1.8;1;449;9;9.4;1;1447;9;6.0;1;5.6;1;7.6;1;-2.4;9;0.1;9;0;9;2.6;1;;;5.5;1;260;1;1401;9;10.3;1;240;1;1358;9;;;;;;;9.7;1;;;1358;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230201;0.0;1;6.8;1;728;9;10.2;1;1237;9;8.4;1;8.5;1;3.4;1;4.9;9;6.1;9;0;9;3.6;1;;;5.8;1;290;1;1151;9;12.4;1;270;1;1128;9;;;;;;;11.3;1;;;1150;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230202;0.0;1;5.8;1;319;9;10.2;1;1228;9;8.4;1;8.0;1;4.4;1;3.0;9;4.8;9;0;9;3.2;1;;;4.8;1;280;1;1159;9;11.1;1;280;1;1142;9;;;;;;;9.9;1;;;1142;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230203;0.0;1;7.2;1;719;9;10.6;1;1823;9;9.2;1;8.9;1;3.4;1;5.7;9;6.4;9;0;9;3.0;1;;;4.6;1;280;1;1100;9;9.5;1;270;1;6;9;;;;;;;8.7;1;;;10;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230204;1.2;1;9.1;1;1028;9;10.4;1;1508;9;9.4;1;9.8;1;1.3;1;8.4;9;8.8;9;0;9;2.8;1;;;4.8;1;330;9;2045;9;8.8;1;320;1;1854;9;;;;;;;7.9;1;;;2326;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230205;0.0;1;7.3;1;708;9;10.2;1;1238;9;7.5;1;8.8;1;2.9;1;4.6;9;6.2;9;0;9;4.4;1;;;8.5;1;20;1;1111;9;15.6;1;30;1;1102;9;;;;;;;13.9;1;;;1110;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230206;0.2;1;2.1;1;725;9;7.9;1;1429;9;4.5;1;5.0;1;5.8;1;-0.1;9;1.2;9;0;9;3.8;1;;;5.4;1;40;1;411;9;10.1;1;70;1;1303;9;;;;;;;9.2;1;;;1310;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230207;0.0;1;0.6;1;651;9;6.8;1;1331;9;3.2;1;3.7;1;6.2;1;-2.2;9;-0.4;9;0;9;3.2;1;;;5.5;1;70;1;856;9;9.7;1;70;1;859;9;;;;;;;8.9;1;;;851;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230208;0.0;1;-0.5;1;701;9;7.5;1;1323;9;2.5;1;3.5;1;8.0;1;-4.6;9;-1.8;9;234;9;1.8;1;;;3.8;1;90;1;1547;9;6.8;1;60;1;835;9;;;;;;;6.2;1;;;1442;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230209;0.0;1;-2.1;1;738;9;7.7;1;1450;9;3.1;1;2.8;1;9.8;1;-6.2;9;-2.7;9;471;9;1.5;1;;;3.2;1;350;1;1628;9;5.7;1;320;1;1506;9;;;;;;;5.3;1;;;1510;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230210;0.0;1;3.2;1;2123;9;10.3;1;1514;9;6.6;1;6.8;1;7.1;1;-1.4;9;1.7;9;0;9;2.0;1;;;3.3;1;210;1;936;9;5.8;1;220;1;924;9;;;;;;;5.4;1;;;932;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230211;0.0;1;1.9;1;644;9;10.7;1;1226;9;6.7;1;6.3;1;8.8;1;-2.4;9;0.1;9;0;9;1.8;1;;;4.4;1;100;9;2325;9;7.5;1;90;9;2323;9;;;;;;;6.6;1;;;2323;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230212;0.0;1;6.9;1;204;9;9.6;1;1400;9;7.5;1;8.3;1;2.7;1;1.8;9;4.8;9;0;9;2.4;1;;;4.5;1;130;1;449;9;9.4;1;150;1;445;9;;;;;;;9.0;1;;;445;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230213;0.0;1;3.2;1;627;9;12.3;1;1338;9;6.9;1;7.8;1;9.1;1;-1.4;9;0.9;9;0;9;1.7;1;;;3.0;1;150;1;857;9;5.4;1;130;1;852;9;;;;;;;5.1;1;;;852;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230214;0.0;1;1.6;1;729;9;13.4;1;1448;9;7.0;1;7.5;1;11.8;1;-3.1;9;-0.3;9;0;9;1.3;1;;;2.5;1;120;1;1235;9;4.8;1;120;1;1231;9;;;;;;;4.3;1;;;1231;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230215;0.0;1;2.5;1;602;9;12.2;1;1549;9;7.0;1;7.4;1;9.7;1;-2.0;9;0.6;9;0;9;1.7;1;;;3.0;1;190;1;1235;9;5.3;1;220;9;2018;9;;;;;;;4.8;1;;;2018;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230216;0.0;1;4.2;1;412;9;14.7;1;1403;9;9.5;1;9.5;1;10.5;1;0.5;9;3.1;9;0;9;3.0;1;;;5.6;1;220;1;1551;9;11.0;1;230;1;1451;9;;;;;;;10.0;1;;;1451;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230217;0.0;1;11.0;1;235;9;15.7;1;1452;9;13.0;1;13.4;1;4.7;1;10.3;9;10.5;9;0;9;3.1;1;;;5.8;1;260;1;1052;9;10.5;1;230;1;143;9;;;;;;;9.4;1;;;1011;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230218;0.0;1;10.9;1;714;9;12.3;1;1258;9;11.6;1;11.6;1;1.4;1;10.3;9;10.7;9;0;9;3.9;1;;;5.6;1;250;1;1557;9;12.1;1;270;1;1704;9;;;;;;;10.7;1;;;959;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230219;0.0;1;10.1;1;113;9;12.8;1;1401;9;10.6;1;11.5;1;2.7;1;6.4;9;9.6;9;0;9;2.8;1;;;4.9;1;300;1;931;9;11.5;1;300;1;446;9;;;;;;;10.6;1;;;446;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230220;0.0;1;3.7;1;709;9;12.9;1;1515;9;8.0;1;8.3;1;9.2;1;-0.2;9;2.6;9;0;9;1.6;1;;;3.3;1;320;1;1348;9;6.6;1;300;1;1406;9;;;;;;;6.1;1;;;1410;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230221;0.0;1;3.5;1;700;9;16.5;1;1329;9;9.7;1;10.0;1;13.0;1;-1.3;9;1.3;9;0;9;1.4;1;;;2.7;1;130;1;1014;9;4.7;1;140;1;1009;9;;;;;;;4.1;1;;;1010;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230222;0.2;1;8.5;1;553;9;9.8;1;1102;9;9.2;1;9.2;1;1.3;1;5.8;9;7.7;9;0;9;2.7;1;;;4.3;1;210;1;450;9;8.4;1;240;1;801;9;;;;;;;7.9;1;;;2325;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230223;0.0;1;6.3;1;714;9;10.7;1;1400;9;8.8;1;8.5;1;4.4;1;3.9;9;5.3;9;0;9;3.0;1;;;5.2;1;60;9;2116;9;10.2;1;90;1;1837;9;;;;;;;9.2;1;;;1837;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230224;0.0;1;6.6;1;833;9;11.2;1;1425;9;8.2;1;8.9;1;4.6;1;4.2;9;6.6;9;0;9;3.9;1;;;6.8;1;20;9;2024;9;11.2;1;40;9;2017;9;;;;;;;10.2;1;;;2210;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230225;0.0;1;4.0;1;654;9;9.1;1;1345;9;6.0;1;6.6;1;5.1;1;1.9;9;3.2;9;0;9;4.6;1;;;6.8;1;60;1;1128;9;13.6;1;30;1;1812;9;;;;;;;12.7;1;;;1812;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230226;0.0;1;0.4;1;605;9;6.4;1;1321;9;2.7;1;3.4;1;6.0;1;-2.6;9;-0.9;9;0;9;5.9;1;;;9.2;1;60;1;1125;9;18.0;1;30;1;1525;9;;;;;;;16.1;1;;;1525;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230227;0.0;1;-0.4;1;616;9;7.6;1;1352;9;3.0;1;3.6;1;8.0;1;-3.4;9;-1.6;9;252;9;5.5;1;;;7.9;1;60;1;1335;9;16.3;1;70;9;2007;9;;;;;;;15.1;1;;;2010;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230228;0.0;1;-0.5;1;701;9;5.9;1;1346;9;2.5;1;2.7;1;6.4;1;-3.9;9;-1.7;9;216;9;4.2;1;;;7.0;1;40;1;1123;9;12.2;1;50;1;1218;9;;;;;;;10.8;1;;;1218;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230301;0.0;1;-0.8;1;602;9;8.2;1;1333;9;3.1;1;3.7;1;9.0;1;-3.7;9;-1.9;9;272;9;3.9;1;;;6.6;1;30;1;1652;9;13.3;1;50;1;1649;9;;;;;;;11.7;1;;;1649;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230302;0.0;1;0.5;1;608;9;9.6;1;1502;9;4.6;1;5.1;1;9.1;1;-2.8;9;-0.9;9;0;9;3.5;1;;;5.2;1;30;1;1540;9;8.7;1;30;1;1455;9;;;;;;;7.8;1;;;1627;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230303;0.0;1;1.7;1;631;9;10.3;1;1445;9;4.6;1;6.0;1;8.6;1;-0.8;9;0.6;9;0;9;3.9;1;;;6.1;1;20;1;1833;9;11.0;1;30;1;1831;9;;;;;;;10.3;1;;;1831;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230304;0.0;1;1.4;1;448;9;6.4;1;1456;9;4.5;1;3.9;1;5.0;1;-2.1;9;-0.2;9;0;9;3.4;1;;;5.3;1;20;1;1520;9;9.3;1;30;1;831;9;;;;;;;8.4;1;;;317;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230305;0.0;1;5.1;1;639;9;6.8;1;1358;9;6.0;1;6.0;1;1.7;1;4.5;9;4.9;9;0;9;2.1;1;;;4.1;1;300;9;0;9;6.8;1;290;9;2355;9;;;;;;;6.3;1;;;2355;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230306;0.0;1;3.7;1;629;9;7.4;1;1604;9;5.8;1;5.6;1;3.7;1;3.0;9;3.4;9;0;9;2.9;1;;;4.7;1;330;1;212;9;8.9;1;300;1;14;9;;;;;;;8.1;1;;;210;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230307;9.5;1;4.6;1;546;9;9.6;1;1232;9;6.8;1;7.1;1;5.0;1;3.6;9;4.2;9;0;9;3.7;1;;;6.7;1;250;1;1309;9;13.0;1;250;1;1412;9;;;;;;;11.2;1;;;1510;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230308;23.9;1;5.3;1;109;9;15.1;1;1307;9;10.4;1;10.2;1;9.8;1;4.6;9;4.6;9;0;9;4.6;1;;;6.8;1;200;1;501;9;16.9;1;280;1;1707;9;;;;;;;14.7;1;;;1710;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230309;6.6;1;9.0;1;130;9;15.5;1;1210;9;12.0;1;12.3;1;6.5;1;6.6;9;7.6;9;0;9;5.4;1;;;7.6;1;220;1;1327;9;16.1;1;230;1;1433;9;;;;;;;14.9;1;;;1433;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230310;0.6;1;5.5;1;1706;9;9.5;1;823;9;7.6;1;7.5;1;4.0;1;4.9;9;5.1;9;0;9;5.4;1;;;10.3;1;280;1;1321;9;23.0;1;290;1;802;9;;;;;;;20.7;1;;;955;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230311;1.2;1;3.5;1;616;9;9.6;1;307;9;6.5;1;6.6;1;6.1;1;2.0;9;2.5;9;0;9;2.6;1;;;3.9;1;190;1;1941;9;8.2;1;190;1;1924;9;;;;;;;7.4;1;;;1925;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230312;1.2;1;7.7;1;2143;9;15.4;1;1329;9;11.9;1;11.6;1;7.7;1;5.7;9;6.7;9;0;9;3.9;1;;;6.5;1;210;9;2046;9;13.4;1;200;9;2048;9;;;;;;;11.8;1;;;2048;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230313;1.0;1;12.1;1;2126;9;16.0;1;1114;9;13.4;1;14.1;1;3.9;1;10.4;9;11.0;9;0;9;5.8;1;;;8.6;1;220;9;2308;9;18.3;1;230;1;1129;9;;;;;;;16.1;1;;;1129;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230314;1.4;1;7.0;1;1359;9;12.0;1;1213;9;8.5;1;9.5;1;5.0;1;5.7;9;5.5;9;0;9;5.1;1;;;8.9;1;280;1;500;9;21.0;1;240;1;451;9;;;;;;;18.1;1;;;451;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230315;0.0;1;2.4;1;604;9;12.1;1;1319;9;7.4;1;7.3;1;9.7;1;-1.3;9;1.5;9;0;9;2.0;1;;;3.6;1;260;1;1316;9;7.5;1;200;1;1341;9;;;;;;;7.0;1;;;1341;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230316;0.0;1;5.3;1;617;9;18.0;1;1430;9;11.4;1;11.7;1;12.7;1;2.0;9;4.3;9;0;9;3.4;1;;;6.1;1;170;1;1131;9;10.2;1;150;1;1313;9;;;;;;;9.7;1;;;1313;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230317;3.6;1;9.2;1;437;9;17.0;1;1028;9;12.6;1;13.1;1;7.8;1;5.3;9;8.4;9;0;9;3.4;1;;;7.1;1;220;1;1044;9;13.5;1;230;1;1224;9;;;;;;;12.2;1;;;1224;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230318;0.8;1;9.2;1;242;9;16.7;1;1148;9;12.5;1;13.0;1;7.5;1;6.0;9;8.0;9;0;9;4.0;1;;;7.0;1;210;1;1223;9;16.5;1;210;1;1423;9;;;;;;;15.5;1;;;1423;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230319;1.6;1;9.3;1;1122;9;12.2;1;1639;9;9.9;1;10.8;1;2.9;1;7.7;9;8.0;9;0;9;2.9;1;;;6.2;1;330;1;1125;9;12.1;1;330;1;1116;9;;;;;;;10.6;1;;;1116;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230320;0.2;1;3.7;1;359;9;15.2;1;1420;9;10.3;1;9.5;1;11.5;1;0.5;9;2.8;9;0;9;2.3;1;;;5.5;1;260;1;1041;9;11.0;1;250;1;1040;9;;;;;;;9.7;1;;;1033;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230321;0.0;1;9.1;1;619;9;15.6;1;1620;9;12.2;1;12.4;1;6.5;1;7.5;9;7.6;9;0;9;3.4;1;;;5.4;1;220;1;1503;9;11.1;1;220;1;1443;9;;;;;;;10.2;1;;;1443;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230322;1.8;1;9.2;1;254;9;14.7;1;1608;9;12.1;1;12.0;1;5.5;1;6.8;9;8.5;9;0;9;5.2;1;;;7.8;1;220;1;1648;9;15.9;1;230;9;2029;9;;;;;;;13.6;1;;;2200;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230323;0.6;1;11.9;1;613;9;17.1;1;1337;9;13.9;1;14.5;1;5.2;1;10.5;9;10.5;9;0;9;5.3;1;;;7.8;1;220;1;1741;9;16.8;1;230;1;1826;9;;;;;;;15.1;1;;;1826;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230324;2.4;1;10.9;1;614;9;15.9;1;1141;9;12.4;1;13.4;1;5.0;1;8.3;9;9.2;9;0;9;5.0;1;;;9.1;1;260;1;1744;9;19.6;1;250;1;1215;9;;;;;;;17.3;1;;;1554;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230325;3.4;1;8.8;1;306;9;14.9;1;1518;9;11.5;1;11.9;1;6.1;1;7.1;9;8.2;9;0;9;5.1;1;;;9.2;1;260;1;1151;9;17.1;1;280;1;1237;9;;;;;;;15.4;1;;;1150;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230326;2.2;1;8.6;1;200;9;13.2;1;1459;9;9.7;1;10.9;1;4.6;1;7.0;9;7.3;9;0;9;5.1;1;;;8.7;1;260;1;1358;9;19.7;1;230;1;452;9;;;;;;;16.5;1;;;452;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230327;0.0;1;5.8;1;336;9;10.7;1;1123;9;7.8;1;8.3;1;4.9;1;3.7;9;4.9;9;0;9;3.6;1;;;7.3;1;350;1;6;9;13.3;1;10;1;24;9;;;;;;;11.3;1;;;24;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230328;0.0;1;3.8;1;451;9;11.3;1;1213;9;8.1;1;7.6;1;7.5;1;0.2;9;2.7;9;0;9;3.2;1;;;6.1;1;170;1;1231;9;10.7;1;210;1;1123;9;;;;;;;9.7;1;;;1057;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230329;0.0;1;9.3;1;2154;9;21.0;1;1355;9;15.7;1;15.2;1;11.7;1;7.3;9;7.5;9;0;9;3.7;1;;;6.5;1;200;1;1346;9;13.4;1;210;1;1345;9;;;;;;;11.7;1;;;2158;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230330;3.6;1;12.7;1;522;9;18.0;1;1419;9;14.6;1;15.4;1;5.3;1;10.1;9;11.7;9;0;9;4.9;1;;;8.6;1;230;1;1356;9;17.7;1;230;1;1330;9;;;;;;;14.9;1;;;1330;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230331;4.7;1;11.5;1;32;9;15.9;1;1209;9;12.6;1;13.7;1;4.4;1;9.8;9;9.9;9;0;9;6.8;1;;;10.3;1;260;1;1233;9;20.7;1;250;1;1042;9;;;;;;;19.5;1;;;1224;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230401;2.6;1;10.1;1;216;9;15.5;1;1326;9;11.6;1;12.8;1;5.4;1;8.6;9;8.6;9;0;9;5.4;1;;;7.8;1;260;1;148;9;17.3;1;270;1;128;9;;;;;;;15.5;1;;;128;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230402;0.0;1;7.4;1;1742;9;9.1;1;1224;9;8.1;1;8.3;1;1.7;1;7.0;9;6.9;9;0;9;5.3;1;;;7.7;1;10;1;1517;9;13.7;1;320;1;131;9;;;;;;;12.2;1;;;35;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230403;0.0;1;5.4;1;544;9;12.9;1;1310;9;8.5;1;9.2;1;7.5;1;4.9;9;5.3;9;0;9;3.9;1;;;6.2;1;60;1;1331;9;11.9;1;50;1;1532;9;;;;;;;10.5;1;;;1512;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230404;0.0;1;2.8;1;608;9;13.1;1;1619;9;7.8;1;8.0;1;10.3;1;-0.1;9;1.9;9;0;9;3.3;1;;;5.2;1;40;1;1158;9;10.2;1;70;1;1004;9;;;;;;;9.1;1;;;1010;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230405;0.0;1;3.5;1;545;9;16.6;1;1640;9;10.1;1;10.1;1;13.1;1;-1.1;9;1.8;9;0;9;1.5;1;;;3.5;1;360;1;1450;9;6.6;1;10;1;1441;9;;;;;;;5.7;1;;;1441;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230406;0.4;1;9.1;1;712;9;16.0;1;1514;9;11.7;1;12.6;1;6.9;1;7.5;9;7.1;9;0;9;3.0;1;;;5.6;1;260;1;1235;9;11.3;1;230;1;1308;9;;;;;;;9.4;1;;;1310;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230407;0.0;1;7.4;1;518;9;15.0;1;1456;9;10.5;1;11.2;1;7.6;1;5.7;9;6.4;9;0;9;3.4;1;;;5.8;1;10;1;1352;9;10.9;1;50;1;1648;9;;;;;;;9.6;1;;;1648;9
 75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20230408;0.0;1;5.2;1;529;9;16.2;1;1418;9;10.2;1;10.7;1;11.0;1;1.8;9;4.0;9;0;9;2.9;1;;;5.5;1;60;1;1854;9;10.5;1;80;1;1854;9;;;;;;;9.6;1;;;1854;9
